日期,TWA00,TWA02,TWC50
1994-01-05,6416.84,0.0,0.0
1994-01-06,6454.52,0.0,0.0
1994-01-07,6200.59,0.0,0.0
1994-01-08,6375.15,0.0,0.0
1994-01-10,6343.83,0.0,0.0
1994-01-11,6240.39,0.0,0.0
1994-01-12,6215.21,0.0,0.0
1994-01-13,5851.4,0.0,0.0
1994-01-14,5743.77,0.0,0.0
1994-01-15,6067.12,0.0,0.0
1994-01-17,6054.93,0.0,0.0
1994-01-18,5876.43,0.0,0.0
1994-01-19,5910.33,0.0,0.0
1994-01-20,5809.65,0.0,0.0
1994-01-21,5944.87,0.0,0.0
1994-01-22,5970.03,0.0,0.0
1994-01-24,5957.88,0.0,0.0
1994-01-25,5835.51,0.0,0.0
1994-01-26,5845.5,0.0,0.0
1994-01-27,6022.39,0.0,0.0
1994-01-28,6016.08,0.0,0.0
1994-01-31,6115.12,0.0,0.0
1994-02-01,6176.91,0.0,0.0
1994-02-02,6259.21,0.0,0.0
1994-02-03,6362.08,0.0,0.0
1994-02-04,6256.33,0.0,0.0
1994-02-05,6294.13,0.0,0.0
1994-02-14,6015.26,0.0,0.0
1994-02-15,5985.01,0.0,0.0
1994-02-16,5862.63,0.0,0.0
1994-02-17,5905.49,0.0,0.0
1994-02-18,5845.47,0.0,0.0
1994-02-19,5813.82,0.0,0.0
1994-02-21,5783.89,0.0,0.0
1994-02-22,5733.91,0.0,0.0
1994-02-23,5769.19,0.0,0.0
1994-02-24,5670.71,0.0,0.0
1994-02-25,5666.58,0.0,0.0
1994-02-26,5590.27,0.0,0.0
1994-02-28,5414.64,0.0,0.0
1994-03-01,5452.44,0.0,0.0
1994-03-02,5429.37,0.0,0.0
1994-03-03,5457.74,0.0,0.0
1994-03-04,5672.87,0.0,0.0
1994-03-05,5671.46,0.0,0.0
1994-03-07,5647.59,0.0,0.0
1994-03-08,5456.68,0.0,0.0
1994-03-09,5466.69,0.0,0.0
1994-03-10,5366.03,0.0,0.0
1994-03-11,5327.57,0.0,0.0
1994-03-12,5273.1,0.0,0.0
1994-03-14,5333.87,0.0,0.0
1994-03-15,5274.24,0.0,0.0
1994-03-16,5331.34,0.0,0.0
1994-03-17,5397.06,0.0,0.0
1994-03-18,5274.81,0.0,0.0
1994-03-19,5194.63,0.0,0.0
1994-03-21,5220.73,0.0,0.0
1994-03-22,5261.84,0.0,0.0
1994-03-23,5331.27,0.0,0.0
1994-03-24,5326.99,0.0,0.0
1994-03-25,5352.87,0.0,0.0
1994-03-26,5332.21,0.0,0.0
1994-03-28,5331.9,0.0,0.0
1994-03-30,5320.06,0.0,0.0
1994-03-31,5249.22,0.0,0.0
1994-04-01,5308.87,0.0,0.0
1994-04-02,5420.98,0.0,0.0
1994-04-06,5481.86,0.0,0.0
1994-04-07,5475.68,0.0,0.0
1994-04-08,5528.47,0.0,0.0
1994-04-09,5565.84,0.0,0.0
1994-04-11,5488.48,0.0,0.0
1994-04-12,5475.34,0.0,0.0
1994-04-13,5453.14,0.0,0.0
1994-04-14,5461.99,0.0,0.0
1994-04-15,5592.9,0.0,0.0
1994-04-16,5585.81,0.0,0.0
1994-04-18,5690.13,0.0,0.0
1994-04-19,5675.75,0.0,0.0
1994-04-20,5692.32,0.0,0.0
1994-04-21,5741.47,0.0,0.0
1994-04-22,5837.03,0.0,0.0
1994-04-23,5837.33,0.0,0.0
1994-04-25,5918.55,0.0,0.0
1994-04-26,5851.16,0.0,0.0
1994-04-27,5882.98,0.0,0.0
1994-04-28,5887.86,0.0,0.0
1994-04-29,5729.12,0.0,0.0
1994-04-30,5737.33,0.0,0.0
1994-05-02,5777.48,0.0,0.0
1994-05-03,5800.35,0.0,0.0
1994-05-04,5907.54,0.0,0.0
1994-05-05,5916.77,0.0,0.0
1994-05-06,5953.27,0.0,0.0
1994-05-07,5981.73,0.0,0.0
1994-05-09,5996.8,0.0,0.0
1994-05-10,5937.37,0.0,0.0
1994-05-11,6024.47,0.0,0.0
1994-05-12,6004.38,0.0,0.0
1994-05-13,6061.95,0.0,0.0
1994-05-14,6092.02,0.0,0.0
1994-05-16,6114.78,0.0,0.0
1994-05-17,6015.83,0.0,0.0
1994-05-18,5983.25,0.0,0.0
1994-05-19,5944.61,0.0,0.0
1994-05-20,5905.79,0.0,0.0
1994-05-21,5831.18,0.0,0.0
1994-05-23,5817.68,0.0,0.0
1994-05-24,5769.12,0.0,0.0
1994-05-25,5775.18,0.0,0.0
1994-05-26,5852.36,0.0,0.0
1994-05-27,5806.77,0.0,0.0
1994-05-28,5871.7,0.0,0.0
1994-05-30,5934.5,0.0,0.0
1994-05-31,5891.56,0.0,0.0
1994-06-01,5961.45,0.0,0.0
1994-06-02,5956.62,0.0,0.0
1994-06-03,6023.69,0.0,0.0
1994-06-04,6039.33,0.0,0.0
1994-06-06,6077.25,0.0,0.0
1994-06-07,6069.85,0.0,0.0
1994-06-08,6098.58,0.0,0.0
1994-06-09,5942.38,0.0,0.0
1994-06-10,5994.66,0.0,0.0
1994-06-11,6073.43,0.0,0.0
1994-06-14,6098.94,0.0,0.0
1994-06-15,6115.06,0.0,0.0
1994-06-16,6149.64,0.0,0.0
1994-06-17,6159.74,0.0,0.0
1994-06-20,6038.41,0.0,0.0
1994-06-21,5948.97,0.0,0.0
1994-06-22,5957.61,0.0,0.0
1994-06-23,5871.14,0.0,0.0
1994-06-24,5939.62,0.0,0.0
1994-06-25,5903.35,0.0,0.0
1994-06-27,5866.95,0.0,0.0
1994-06-28,5874.56,0.0,0.0
1994-06-29,5933.15,0.0,0.0
1994-06-30,5932.6,0.0,0.0
1994-07-02,6005.84,0.0,0.0
1994-07-04,6067.63,0.0,0.0
1994-07-05,6064.95,0.0,0.0
1994-07-06,6115.18,0.0,0.0
1994-07-07,6095.34,0.0,0.0
1994-07-08,6191.79,0.0,0.0
1994-07-09,6185.27,0.0,0.0
1994-07-11,6313.0,0.0,0.0
1994-07-12,6331.36,0.0,0.0
1994-07-13,6318.23,0.0,0.0
1994-07-14,6304.61,0.0,0.0
1994-07-15,6407.5,0.0,0.0
1994-07-18,6533.46,0.0,0.0
1994-07-19,6526.39,0.0,0.0
1994-07-20,6474.3,0.0,0.0
1994-07-21,6577.7,0.0,0.0
1994-07-22,6496.6,0.0,0.0
1994-07-23,6556.23,0.0,0.0
1994-07-25,6688.0,0.0,0.0
1994-07-26,6727.22,0.0,0.0
1994-07-27,6661.34,0.0,0.0
1994-07-28,6642.13,0.0,0.0
1994-07-29,6749.4,0.0,0.0
1994-07-30,6720.05,0.0,0.0
1994-08-01,6839.02,0.0,0.0
1994-08-02,6879.56,0.0,0.0
1994-08-03,6723.56,0.0,0.0
1994-08-04,6789.57,0.0,0.0
1994-08-05,6919.21,0.0,0.0
1994-08-06,6940.32,0.0,0.0
1994-08-09,6944.91,0.0,0.0
1994-08-10,6838.01,0.0,0.0
1994-08-11,6692.02,0.0,0.0
1994-08-12,6628.14,0.0,0.0
1994-08-13,6563.91,0.0,0.0
1994-08-15,6543.57,0.0,0.0
1994-08-16,6583.9,0.0,0.0
1994-08-17,6645.9,0.0,0.0
1994-08-18,6586.16,0.0,0.0
1994-08-19,6766.38,0.0,0.0
1994-08-20,6805.84,0.0,0.0
1994-08-22,6838.6,0.0,0.0
1994-08-23,6798.19,0.0,0.0
1994-08-24,6862.14,0.0,0.0
1994-08-25,6858.01,0.0,0.0
1994-08-26,6881.1,0.0,0.0
1994-08-27,6953.04,0.0,0.0
1994-08-29,7040.52,0.0,0.0
1994-08-30,6980.28,0.0,0.0
1994-08-31,7008.11,0.0,0.0
1994-09-01,6974.15,0.0,0.0
1994-09-02,7010.63,0.0,0.0
1994-09-03,6951.25,0.0,0.0
1994-09-05,6866.32,0.0,0.0
1994-09-06,6830.47,0.0,0.0
1994-09-07,6895.93,0.0,0.0
1994-09-08,6928.58,0.0,0.0
1994-09-09,6987.2,0.0,0.0
1994-09-10,6999.82,0.0,0.0
1994-09-12,6967.48,0.0,0.0
1994-09-13,6955.02,0.0,0.0
1994-09-14,7025.18,0.0,0.0
1994-09-15,6989.97,0.0,0.0
1994-09-16,6981.2,0.0,0.0
1994-09-17,7048.24,0.0,0.0
1994-09-21,6999.44,0.0,0.0
1994-09-22,6889.88,0.0,0.0
1994-09-23,6930.28,0.0,0.0
1994-09-24,6922.02,0.0,0.0
1994-09-26,7025.76,0.0,0.0
1994-09-27,7029.1,0.0,0.0
1994-09-29,7101.13,0.0,0.0
1994-09-30,7091.13,0.0,0.0
1994-10-01,7135.12,0.0,0.0
1994-10-03,7183.75,0.0,0.0
1994-10-04,7179.92,0.0,0.0
1994-10-05,6944.59,0.0,0.0
1994-10-06,6653.32,0.0,0.0
1994-10-07,6620.36,0.0,0.0
1994-10-08,6214.48,0.0,0.0
1994-10-11,6124.71,0.0,0.0
1994-10-12,6495.78,0.0,0.0
1994-10-13,6626.39,0.0,0.0
1994-10-14,6567.77,0.0,0.0
1994-10-15,6695.46,0.0,0.0
1994-10-17,6731.23,0.0,0.0
1994-10-18,6755.53,0.0,0.0
1994-10-19,6669.1,0.0,0.0
1994-10-20,6761.37,0.0,0.0
1994-10-21,6839.78,0.0,0.0
1994-10-22,6770.96,0.0,0.0
1994-10-24,6742.39,0.0,0.0
1994-10-26,6685.87,0.0,0.0
1994-10-27,6594.97,0.0,0.0
1994-10-28,6604.98,0.0,0.0
1994-10-29,6526.47,0.0,0.0
1994-11-01,6201.21,0.0,0.0
1994-11-02,6342.66,0.0,0.0
1994-11-03,6306.29,0.0,0.0
1994-11-04,6369.11,0.0,0.0
1994-11-05,6372.21,0.0,0.0
1994-11-07,6320.02,0.0,0.0
1994-11-08,6348.2,0.0,0.0
1994-11-09,6449.99,0.0,0.0
1994-11-10,6444.68,0.0,0.0
1994-11-11,6482.68,0.0,0.0
1994-11-14,6393.27,0.0,0.0
1994-11-15,6381.8,0.0,0.0
1994-11-16,6346.78,0.0,0.0
1994-11-17,6297.88,0.0,0.0
1994-11-18,6350.71,0.0,0.0
1994-11-19,6449.68,0.0,0.0
1994-11-21,6404.62,0.0,0.0
1994-11-22,6345.27,0.0,0.0
1994-11-23,6371.48,0.0,0.0
1994-11-24,6340.02,0.0,0.0
1994-11-25,6421.82,0.0,0.0
1994-11-26,6439.65,0.0,0.0
1994-11-28,6384.2,0.0,0.0
1994-11-29,6388.1,0.0,0.0
1994-11-30,6363.72,0.0,0.0
1994-12-01,6444.05,0.0,0.0
1994-12-02,6479.82,0.0,0.0
1994-12-05,6750.22,0.0,0.0
1994-12-06,6709.47,0.0,0.0
1994-12-07,6777.68,0.0,0.0
1994-12-08,6775.38,0.0,0.0
1994-12-09,6763.01,0.0,0.0
1994-12-10,6722.51,0.0,0.0
1994-12-12,6722.4,0.0,0.0
1994-12-13,6697.57,0.0,0.0
1994-12-14,6681.9,0.0,0.0
1994-12-15,6823.13,0.0,0.0
1994-12-16,6811.99,0.0,0.0
1994-12-17,6937.33,0.0,0.0
1994-12-19,7055.3,0.0,0.0
1994-12-20,6925.28,0.0,0.0
1994-12-21,7010.6,0.0,0.0
1994-12-22,6965.68,0.0,0.0
1994-12-23,6857.95,0.0,0.0
1994-12-24,6994.11,0.0,0.0
1994-12-27,6982.91,0.0,0.0
1994-12-28,6947.83,0.0,0.0
1994-12-29,7027.43,0.0,0.0
1994-12-30,7111.1,0.0,0.0
1994-12-31,7124.66,0.0,0.0
1995-01-05,7051.49,0.0,0.0
1995-01-06,6919.31,0.0,0.0
1995-01-07,6915.4,0.0,0.0
1995-01-09,6869.08,0.0,0.0
1995-01-10,6756.88,0.0,0.0
1995-01-11,6777.24,0.0,0.0
1995-01-12,6609.5,0.0,0.0
1995-01-13,6582.4,0.0,0.0
1995-01-14,6511.3,0.0,0.0
1995-01-16,6536.65,0.0,0.0
1995-01-17,6515.79,0.0,0.0
1995-01-18,6623.52,0.0,0.0
1995-01-19,6598.02,0.0,0.0
1995-01-20,6372.01,0.0,0.0
1995-01-21,6431.99,0.0,0.0
1995-01-23,6295.04,0.0,0.0
1995-01-24,6167.79,0.0,0.0
1995-01-25,6299.62,0.0,0.0
1995-01-26,6307.85,0.0,0.0
1995-02-04,6328.38,0.0,0.0
1995-02-06,6417.28,0.0,0.0
1995-02-07,6531.82,0.0,0.0
1995-02-08,6526.74,0.0,0.0
1995-02-09,6543.42,0.0,0.0
1995-02-10,6554.78,0.0,0.0
1995-02-11,6565.24,0.0,0.0
1995-02-13,6498.21,0.0,0.0
1995-02-14,6504.59,0.0,0.0
1995-02-15,6576.25,0.0,0.0
1995-02-16,6646.55,0.0,0.0
1995-02-17,6646.25,0.0,0.0
1995-02-18,6650.29,0.0,0.0
1995-02-20,6612.97,0.0,0.0
1995-02-21,6633.03,0.0,0.0
1995-02-22,6603.88,0.0,0.0
1995-02-23,6552.95,0.0,0.0
1995-02-24,6596.07,0.0,0.0
1995-02-25,6591.36,0.0,0.0
1995-02-27,6388.57,0.0,0.0
1995-02-28,6509.33,0.0,0.0
1995-03-01,6337.83,0.0,0.0
1995-03-02,6450.39,0.0,0.0
1995-03-03,6516.83,0.0,0.0
1995-03-04,6530.74,0.0,0.0
1995-03-06,6474.94,0.0,0.0
1995-03-07,6480.76,0.0,0.0
1995-03-08,6426.07,0.0,0.0
1995-03-09,6388.36,0.0,0.0
1995-03-10,6453.52,0.0,0.0
1995-03-11,6480.98,0.0,0.0
1995-03-13,6503.18,0.0,0.0
1995-03-14,6480.31,0.0,0.0
1995-03-15,6555.19,0.0,0.0
1995-03-16,6564.66,0.0,0.0
1995-03-17,6594.26,0.0,0.0
1995-03-18,6587.96,0.0,0.0
1995-03-20,6541.58,0.0,0.0
1995-03-21,6524.87,0.0,0.0
1995-03-22,6479.01,0.0,0.0
1995-03-23,6441.85,0.0,0.0
1995-03-24,6433.44,0.0,0.0
1995-03-25,6401.39,0.0,0.0
1995-03-27,6470.28,0.0,0.0
1995-03-28,6464.76,0.0,0.0
1995-03-30,6514.46,0.0,0.0
1995-03-31,6524.0,0.0,0.0
1995-04-01,6573.54,0.0,0.0
1995-04-06,6575.71,0.0,0.0
1995-04-07,6518.83,0.0,0.0
1995-04-08,6552.49,0.0,0.0
1995-04-10,6528.98,0.0,0.0
1995-04-11,6497.06,0.0,0.0
1995-04-12,6462.34,0.0,0.0
1995-04-13,6417.58,0.0,0.0
1995-04-14,6356.55,0.0,0.0
1995-04-15,6247.75,0.0,0.0
1995-04-17,6112.07,0.0,0.0
1995-04-18,6106.56,0.0,0.0
1995-04-19,6109.6,0.0,0.0
1995-04-20,6136.54,0.0,0.0
1995-04-21,5943.21,0.0,0.0
1995-04-22,5987.93,0.0,0.0
1995-04-24,5963.86,0.0,0.0
1995-04-25,5803.14,0.0,0.0
1995-04-26,5735.23,0.0,0.0
1995-04-27,5898.53,0.0,0.0
1995-04-28,5825.99,0.0,0.0
1995-04-29,5803.78,0.0,0.0
1995-05-01,5789.98,0.0,0.0
1995-05-02,5771.81,0.0,0.0
1995-05-03,5779.68,0.0,0.0
1995-05-04,5699.14,0.0,0.0
1995-05-05,5574.99,0.0,0.0
1995-05-06,5642.16,0.0,0.0
1995-05-08,5674.53,0.0,0.0
1995-05-09,5775.15,0.0,0.0
1995-05-10,5765.42,0.0,0.0
1995-05-11,5776.18,0.0,0.0
1995-05-12,5740.02,0.0,0.0
1995-05-13,5844.29,0.0,0.0
1995-05-15,5828.21,0.0,0.0
1995-05-16,5799.88,0.0,0.0
1995-05-17,5771.46,0.0,0.0
1995-05-18,5758.53,0.0,0.0
1995-05-19,5757.65,0.0,0.0
1995-05-20,5730.94,0.0,0.0
1995-05-22,5705.5,0.0,0.0
1995-05-23,5705.03,0.0,0.0
1995-05-24,5645.71,0.0,0.0
1995-05-25,5618.99,0.0,0.0
1995-05-26,5561.15,0.0,0.0
1995-05-27,5524.07,0.0,0.0
1995-05-29,5597.44,0.0,0.0
1995-05-30,5647.07,0.0,0.0
1995-05-31,5674.55,0.0,0.0
1995-06-01,5714.33,0.0,0.0
1995-06-05,5671.18,0.0,0.0
1995-06-06,5678.31,0.0,0.0
1995-06-07,5681.58,0.0,0.0
1995-06-08,5641.02,0.0,0.0
1995-06-09,5609.79,0.0,0.0
1995-06-10,5641.19,0.0,0.0
1995-06-12,5620.94,0.0,0.0
1995-06-13,5513.7,0.0,0.0
1995-06-14,5413.74,0.0,0.0
1995-06-15,5360.09,0.0,0.0
1995-06-16,5443.43,0.0,0.0
1995-06-17,5341.2,0.0,0.0
1995-06-19,5249.88,0.0,0.0
1995-06-20,5317.04,0.0,0.0
1995-06-21,5238.79,0.0,0.0
1995-06-22,5361.21,0.0,0.0
1995-06-23,5490.79,0.0,0.0
1995-06-24,5629.44,0.0,0.0
1995-06-26,5646.83,0.0,0.0
1995-06-27,5593.01,0.0,0.0
1995-06-28,5495.88,0.0,0.0
1995-06-29,5444.63,0.0,0.0
1995-06-30,5444.97,0.0,0.0
1995-07-03,5312.94,0.0,0.0
1995-07-04,5320.25,0.0,0.0
1995-07-05,5482.32,0.0,0.0
1995-07-06,5478.18,0.0,0.0
1995-07-07,5598.74,0.0,0.0
1995-07-08,5591.77,0.0,0.0
1995-07-10,5569.83,0.0,0.0
1995-07-11,5594.87,0.0,0.0
1995-07-12,5624.69,0.0,0.0
1995-07-13,5593.0,0.0,0.0
1995-07-14,5549.7,0.0,0.0
1995-07-15,5505.98,0.0,0.0
1995-07-17,5429.4,0.0,0.0
1995-07-18,5416.94,0.0,0.0
1995-07-19,5187.79,0.0,0.0
1995-07-20,5047.72,0.0,0.0
1995-07-21,5058.7,0.0,0.0
1995-07-22,5116.91,0.0,0.0
1995-07-24,5134.4,0.0,0.0
1995-07-25,4994.7,0.0,0.0
1995-07-26,5001.6,0.0,0.0
1995-07-27,5279.32,0.0,0.0
1995-07-28,5297.11,0.0,0.0
1995-07-29,5218.42,0.0,0.0
1995-07-31,5180.42,0.0,0.0
1995-08-01,5199.63,0.0,0.0
1995-08-02,5042.79,0.0,0.0
1995-08-03,5051.15,0.0,0.0
1995-08-04,5071.89,0.0,0.0
1995-08-05,4823.86,0.0,0.0
1995-08-07,4919.11,0.0,0.0
1995-08-08,4917.09,0.0,0.0
1995-08-09,4729.37,0.0,0.0
1995-08-10,4769.85,0.0,0.0
1995-08-11,4551.89,0.0,0.0
1995-08-12,4648.37,0.0,0.0
1995-08-14,4503.37,0.0,0.0
1995-08-15,4591.41,0.0,0.0
1995-08-16,4792.39,0.0,0.0
1995-08-17,4825.78,0.0,0.0
1995-08-18,4830.34,0.0,0.0
1995-08-19,4742.81,0.0,0.0
1995-08-21,4773.38,0.0,0.0
1995-08-22,4807.21,0.0,0.0
1995-08-23,4753.37,0.0,0.0
1995-08-24,4654.39,0.0,0.0
1995-08-25,4670.61,0.0,0.0
1995-08-26,4650.44,0.0,0.0
1995-08-28,4730.56,0.0,0.0
1995-08-29,4768.4,0.0,0.0
1995-08-30,4832.48,0.0,0.0
1995-08-31,4809.93,0.0,0.0
1995-09-01,4785.29,0.0,0.0
1995-09-02,4860.91,0.0,0.0
1995-09-04,4937.02,0.0,0.0
1995-09-05,4965.27,0.0,0.0
1995-09-06,5111.82,0.0,0.0
1995-09-07,5133.44,0.0,0.0
1995-09-08,5182.51,0.0,0.0
1995-09-11,5063.82,0.0,0.0
1995-09-12,5067.75,0.0,0.0
1995-09-13,4986.99,0.0,0.0
1995-09-14,4956.02,0.0,0.0
1995-09-15,4995.53,0.0,0.0
1995-09-16,4962.54,0.0,0.0
1995-09-18,5040.15,0.0,0.0
1995-09-19,5045.25,0.0,0.0
1995-09-20,4994.39,0.0,0.0
1995-09-21,4980.03,0.0,0.0
1995-09-23,4991.57,0.0,0.0
1995-09-25,5160.16,0.0,0.0
1995-09-26,5094.42,0.0,0.0
1995-09-27,5078.42,0.0,0.0
1995-09-29,5013.43,0.0,0.0
1995-09-30,5033.06,0.0,0.0
1995-10-02,5045.62,0.0,0.0
1995-10-03,5035.79,0.0,0.0
1995-10-04,5086.45,0.0,0.0
1995-10-05,5100.47,0.0,0.0
1995-10-06,5213.73,0.0,0.0
1995-10-07,5207.12,0.0,0.0
1995-10-09,5260.78,0.0,0.0
1995-10-11,5165.36,0.0,0.0
1995-10-12,5108.93,0.0,0.0
1995-10-13,5115.82,0.0,0.0
1995-10-14,5015.61,0.0,0.0
1995-10-16,5038.98,0.0,0.0
1995-10-17,5081.0,0.0,0.0
1995-10-18,5033.07,0.0,0.0
1995-10-19,4941.42,0.0,0.0
1995-10-20,4953.56,0.0,0.0
1995-10-21,4937.98,0.0,0.0
1995-10-23,4975.44,0.0,0.0
1995-10-24,4995.79,0.0,0.0
1995-10-26,4990.57,0.0,0.0
1995-10-27,4936.77,0.0,0.0
1995-10-28,4897.45,0.0,0.0
1995-10-30,4817.04,0.0,0.0
1995-11-01,4801.66,0.0,0.0
1995-11-02,4826.64,0.0,0.0
1995-11-03,4819.99,0.0,0.0
1995-11-04,4814.35,0.0,0.0
1995-11-06,4862.59,0.0,0.0
1995-11-07,4825.19,0.0,0.0
1995-11-08,4773.7,0.0,0.0
1995-11-09,4717.48,0.0,0.0
1995-11-10,4694.96,0.0,0.0
1995-11-11,4718.6,0.0,0.0
1995-11-14,4630.97,0.0,0.0
1995-11-15,4608.7,0.0,0.0
1995-11-16,4639.28,0.0,0.0
1995-11-17,4566.08,0.0,0.0
1995-11-18,4583.49,0.0,0.0
1995-11-20,4565.72,0.0,0.0
1995-11-21,4621.67,0.0,0.0
1995-11-22,4629.27,0.0,0.0
1995-11-23,4574.83,0.0,0.0
1995-11-24,4586.75,0.0,0.0
1995-11-25,4663.81,0.0,0.0
1995-11-27,4769.04,0.0,0.0
1995-11-28,4766.69,0.0,0.0
1995-11-29,4700.88,0.0,0.0
1995-11-30,4777.2,0.0,0.0
1995-12-01,4809.94,0.0,0.0
1995-12-04,4745.89,0.0,0.0
1995-12-05,4772.97,0.0,0.0
1995-12-06,4722.93,0.0,0.0
1995-12-07,4748.64,0.0,0.0
1995-12-08,4836.04,0.0,0.0
1995-12-09,4884.92,0.0,0.0
1995-12-11,4958.13,0.0,0.0
1995-12-12,4959.4,0.0,0.0
1995-12-13,5018.01,0.0,0.0
1995-12-14,5064.99,0.0,0.0
1995-12-15,5053.9,0.0,0.0
1995-12-16,5029.61,0.0,0.0
1995-12-18,5112.92,0.0,0.0
1995-12-19,5082.17,0.0,0.0
1995-12-20,4964.84,0.0,0.0
1995-12-21,5093.85,0.0,0.0
1995-12-22,5091.94,0.0,0.0
1995-12-23,5163.28,0.0,0.0
1995-12-26,5105.37,0.0,0.0
1995-12-27,5071.55,0.0,0.0
1995-12-28,5108.18,0.0,0.0
1995-12-29,5158.65,0.0,0.0
1995-12-30,5173.73,0.0,0.0
1996-01-04,5146.04,0.0,0.0
1996-01-05,4799.3,0.0,0.0
1996-01-06,4847.21,0.0,0.0
1996-01-08,4934.86,0.0,0.0
1996-01-09,4911.99,0.0,0.0
1996-01-10,4862.35,0.0,0.0
1996-01-11,4942.62,0.0,0.0
1996-01-12,4962.8,0.0,0.0
1996-01-13,5025.3,0.0,0.0
1996-01-15,5027.01,0.0,0.0
1996-01-16,5015.36,0.0,0.0
1996-01-17,5017.48,0.0,0.0
1996-01-18,5028.2,0.0,0.0
1996-01-19,5016.76,0.0,0.0
1996-01-20,5037.25,0.0,0.0
1996-01-22,5039.0,0.0,0.0
1996-01-23,5008.25,0.0,0.0
1996-01-24,5013.72,0.0,0.0
1996-01-25,4940.07,0.0,0.0
1996-01-26,4935.09,0.0,0.0
1996-01-27,4861.53,0.0,0.0
1996-01-29,4692.3,0.0,0.0
1996-01-30,4803.8,0.0,0.0
1996-01-31,4763.4,0.0,0.0
1996-02-01,4775.28,0.0,0.0
1996-02-02,4791.32,0.0,0.0
1996-02-03,4790.08,0.0,0.0
1996-02-05,4759.25,0.0,0.0
1996-02-06,4690.22,0.0,0.0
1996-02-07,4758.83,0.0,0.0
1996-02-08,4741.46,0.0,0.0
1996-02-09,4764.95,0.0,0.0
1996-02-10,4776.03,0.0,0.0
1996-02-12,4866.81,0.0,0.0
1996-02-13,4857.27,0.0,0.0
1996-02-14,4836.39,0.0,0.0
1996-02-15,4809.02,0.0,0.0
1996-02-23,4865.0,0.0,0.0
1996-02-24,4837.63,0.0,0.0
1996-02-26,4775.86,0.0,0.0
1996-02-27,4769.64,0.0,0.0
1996-02-28,4751.19,0.0,0.0
1996-02-29,4797.67,0.0,0.0
1996-03-01,4877.38,0.0,0.0
1996-03-02,4854.9,0.0,0.0
1996-03-04,4855.23,0.0,0.0
1996-03-05,4792.74,0.0,0.0
1996-03-06,4725.81,0.0,0.0
1996-03-07,4750.74,0.0,0.0
1996-03-08,4805.09,0.0,0.0
1996-03-09,4809.51,0.0,0.0
1996-03-11,4711.43,0.0,0.0
1996-03-12,4692.4,0.0,0.0
1996-03-13,4751.08,0.0,0.0
1996-03-14,4851.65,0.0,0.0
1996-03-15,4936.31,0.0,0.0
1996-03-16,4940.85,0.0,0.0
1996-03-18,4941.42,0.0,0.0
1996-03-19,4950.32,0.0,0.0
1996-03-20,5040.52,0.0,0.0
1996-03-21,5042.28,0.0,0.0
1996-03-22,5066.55,0.0,0.0
1996-03-25,5067.51,0.0,0.0
1996-03-26,5092.92,0.0,0.0
1996-03-27,5043.11,0.0,0.0
1996-03-28,5032.35,0.0,0.0
1996-04-01,5127.49,0.0,0.0
1996-04-02,5175.75,0.0,0.0
1996-04-05,5377.19,0.0,0.0
1996-04-06,5581.13,0.0,0.0
1996-04-08,5599.8,0.0,0.0
1996-04-09,5589.72,0.0,0.0
1996-04-10,5768.03,0.0,0.0
1996-04-11,5712.5,0.0,0.0
1996-04-12,5945.06,0.0,0.0
1996-04-13,6070.63,0.0,0.0
1996-04-15,6122.46,0.0,0.0
1996-04-16,5938.22,0.0,0.0
1996-04-17,6087.98,0.0,0.0
1996-04-18,5942.8,0.0,0.0
1996-04-19,5945.67,0.0,0.0
1996-04-20,5927.52,0.0,0.0
1996-04-22,6052.85,0.0,0.0
1996-04-23,5907.01,0.0,0.0
1996-04-24,5986.81,0.0,0.0
1996-04-25,5970.15,0.0,0.0
1996-04-26,6051.21,0.0,0.0
1996-04-27,6115.92,0.0,0.0
1996-04-29,6182.7,0.0,0.0
1996-04-30,6134.28,0.0,0.0
1996-05-01,6114.14,0.0,0.0
1996-05-02,6081.71,0.0,0.0
1996-05-03,6131.45,0.0,0.0
1996-05-04,6141.84,0.0,0.0
1996-05-06,6086.37,0.0,0.0
1996-05-07,6025.19,0.0,0.0
1996-05-08,6019.87,0.0,0.0
1996-05-09,5965.02,0.0,0.0
1996-05-10,6035.21,0.0,0.0
1996-05-11,6145.77,0.0,0.0
1996-05-13,6127.19,0.0,0.0
1996-05-14,6155.83,0.0,0.0
1996-05-15,6095.41,0.0,0.0
1996-05-16,6096.93,0.0,0.0
1996-05-17,6022.72,0.0,0.0
1996-05-18,6021.18,0.0,0.0
1996-05-20,5774.89,0.0,0.0
1996-05-21,5729.48,0.0,0.0
1996-05-22,5732.99,0.0,0.0
1996-05-23,5790.76,0.0,0.0
1996-05-24,5934.81,0.0,0.0
1996-05-25,5909.41,0.0,0.0
1996-05-27,5898.45,0.0,0.0
1996-05-28,5859.54,0.0,0.0
1996-05-29,5876.43,0.0,0.0
1996-05-30,5892.92,0.0,0.0
1996-05-31,5966.82,0.0,0.0
1996-06-01,5983.39,0.0,0.0
1996-06-03,5973.49,0.0,0.0
1996-06-04,5921.92,0.0,0.0
1996-06-05,5951.86,0.0,0.0
1996-06-06,6019.05,0.0,0.0
1996-06-07,6096.54,0.0,0.0
1996-06-08,6109.22,0.0,0.0
1996-06-10,6073.09,0.0,0.0
1996-06-11,6125.79,0.0,0.0
1996-06-12,6301.82,0.0,0.0
