ticker,name,pagerank,betweenness,theme_pagerank,theme_degree,is_twse_listed
6415,矽力*-KY,,,0.0065740655900165,190.0,1
6451,訊芯-KY,,,0.0013326377786867,22.0,1
1219,福壽,,,,,1
2608,嘉里大榮,,,,,1
1217,愛之味,,,,,1
1234,黑松,,,,,1
1409,新纖,,,,,1
1313,聯成,,,,,1
1339,昭輝,,,,,1
1522,堤維西,,,,,1
1524,耿鼎,,,,,1
4543,萬在,,,,,1
1587,吉茂,,,,,1
1447,力鵬,,,,,1
1464,得力,,,,,1
2916,滿心,,,,,1
1417,嘉裕,,,,,1
1460,宏遠,,,,,1
4414,如興,,,,,1
1514,亞力,,,,,1
6869,雲豹能源,,,,,1
1598,岱宇,,,,,1
2748,雲品,,,,,1
1568,倉佑,,,,,1
6491,晶碩,,,,,1
4771,望隼,,,,,1
6782,視陽,,,,,1
2067,嘉鋼,,,,,1
2035,唐榮,,,,,1
1608,華榮,,,,,1
1618,合機,,,,,1
6873,泓德能源,,,,,1
1294,漢田生技,,,,,1
3705,永信,,,,,1
6472,保瑞,,,,,1
1712,興農,,,,,1
1730,花仙子,,,,,1
6589,台康生技,,,,,1
4728,雙美,,,,,1
1817,凱撒衛,,,,,1
6504,南六,,,,,1
2023,燁輝,,,,,1
2211,長榮鋼,,,,,1
2015,豐興,,,,,1
2028,威致,,,,,1
2020,美亞,,,,,1
2029,盛餘,,,,,1
2034,允強,,,,,1
2030,彰源,,,,,1
6584,南俊國際,,,,,1
6712,長聖,,,,,1
3276,宇環,,,,,1
1528,恩德,,,,,1
4533,協易機,,,,,1
3033,威健,,,,,1
2468,華經,,,,,1
5244,弘凱,,,,,1
6166,凌華,,,,,1
2397,友通,,,,,1
3088,艾訊,,,,,1
5536,聖暉*,,,,,1
2424,隴華,,,,,1
6101,寬魚國際,,,,,1
6265,方土昶,,,,,1
6525,捷敏-KY,,,,,1
2430,燦坤,,,,,1
6281,全國電,,,,,1
4967,十銓,,,,,1
6126,信音,,,,,1
6689,伊雲谷,,,,,1
6112,邁達特,,,,,1
6690,安碁資訊,,,,,1
3317,尼克森,,,,,1
5258,虹堡,,,,,1
2542,興富發,,,,,1
2520,冠德,,,,,1
2739,寒舍,,,,,1
5533,皇鼎,,,,,1
2617,台航,,,,,1
2641,正德,,,,,1
5609,中菲行,,,,,1
2729,瓦城,,,,,1
2752,豆府,,,,,1
2706,第一店,,,,,1
2745,五福,,,,,1
2743,山富,,,,,1
2888,新光金(下市),,,,,1
6024,群益期,,,,,1
4572,駐龍,,,,,1
5007,三星,,,,,1
6679,鈺太,,,,,1
6933,AMAX-KY,,,,,1
3363,上詮,,,,,1
6569,醫揚,,,,,1
6206,飛捷,,,,,1
8234,新漢,,,,,1
3564,其陽,,,,,1
3048,益登,,,,,1
6806,森崴能源,,,,,1
3015,全漢,,,,,1
6643,M31,,,,,1
8112,至上,,,,,1
2484,希華,,,,,1
3221,台嘉碩,,,,,1
4960,誠美材,,,,,1
4976,佳凌,,,,,1
6283,淳安,,,,,1
5484,慧友,,,,,1
2440,太空梭,,,,,1
4527,方土霖,,,,,1
4526,東台,,,,,1
4942,嘉彰,,,,,1
3526,凡甲,,,,,1
6747,亨泰光(下櫃),,,,,1
6243,迅杰,,,,,1
6719,力智,,,,,1
5299,杰力,,,,,1
6830,汎銓,,,,,1
6542,隆中,,,,,1
3504,揚明光,,,,,1
3224,三顧,,,,,1
3128,昇銳,,,,,1
3630,新鉅科,,,,,1
4999,鑫禾,,,,,1
6532,瑞耘,,,,,1
3551,世禾,,,,,1
3234,光環,,,,,1
6246,臺龍,,,,,1
3455,由田,,,,,1
1582,信錦,,,,,1
6443,元晶,,,,,1
6244,茂迪,,,,,1
6477,安集,,,,,1
3010,華立,,,,,1
6840,東研信超,,,,,1
2478,大毅,,,,,1
7722,LINEPAY,,,,,1
6180,橘子,,,,,1
3546,宇峻,,,,,1
1788,杏昌,,,,,1
6547,高端疫苗,,,,,1
1714,和桐,,,,,1
1752,南光,,,,,1
6794,向榮生技,,,,,1
8482,商億-KY,,,,,1
2066,世德,,,,,1
6637,醫影,,,,,1
8403,盛弘,,,,,1
1321,大洋,,,,,1
3178,公準,,,,,1
8083,瑞穎,,,,,1
2483,百容,,,,,1
4737,華廣,,,,,1
1733,五鼎,,,,,1
2419,仲琦,,,,,1
2314,台揚,,,,,1
2331,精英,,,,,1
8076,伍豐,,,,,1
8213,志超,,,,,1
8099,大世科,,,,,1
8284,三竹,,,,,1
6752,叡揚,,,,,1
6776,展碁國際,,,,,1
1711,永光,,,,,1
2489,瑞軒,,,,,1
6741,91APP*-KY,,,,,1
5321,美而快,,,,,1
4755,三福化,,,,,1
8409,商之器,,,,,1
1808,潤隆,,,,,1
2719,燦星旅,,,,,1
2734,易飛網,,,,,1
2834,臺企銀,,,,,1
2908,特力,,,,,1
3540,曜越,,,,,1
6438,迅得,,,,,1
6667,信紘科,,,,,1
6691,洋基工程,,,,,1
2543,皇昌,,,,,1
5521,工信,,,,,1
2427,三商電,,,,,1
5403,中菲,,,,,1
3236,千如,,,,,1
3501,維熹,,,,,1
3339,泰谷,,,,,1
6517,保勝光學,,,,,1
2241,艾姆勒,,,,,1
5283,禾聯碩,,,,,1
1604,聲寶,,,,,1
3357,臺慶科,,,,,1
6224,聚鼎,,,,,1
6533,晶心科,,,,,1
1521,大億,,,,,1
8027,鈦昇,,,,,1
5227,立凱-KY,,,,,1
6204,艾華,,,,,1
6205,詮欣,,,,,1
6485,點序,,,,,1
6695,芯鼎,,,,,1
6435,大中,,,,,1
6803,崑鼎,,,,,1
6923,中台,,,,,1
2012,春雨,,,,,1
8473,山林水,,,,,1
8936,國統,,,,,1
1784,訊聯,,,,,1
6615,慧智,,,,,1
8931,大汽電,,,,,1
6768,志強-KY,,,,,1
6890,來億-KY,,,,,1
9802,鈺齊-KY,,,,,1
9925,新保,,,,,1
3703,欣陸,,,,,1
4438,廣越,,,,,1
9905,大華,,,,,1
2535,達欣工,,,,,1
3663,鑫科,,,,,1
4721,美琪瑪,,,,,1
4739,康普,,,,,1
2013,中鋼構,,,,,1
2010,春源,,,,,1
2330,台積電,0.0038271951313492,0.0117422151185588,0.002126616927137,44.0,1
AAPL,Apple (蘋果 - 終端客戶),0.003781757448806,0.0052271339534061,,,0
2347,聯強,0.0029647424214978,0.0004062680211426,0.004680970981128,136.0,1
NVDA,Nvidia (輝達 - 終端),0.0025302222246643,0.0138733054369341,,,0
2317,鴻海,0.002343808529071,0.0103470148957649,0.0037713199532344,106.0,1
6148,驊宏資,0.0020978226688983,0.0002617799421931,0.0031844912337825,88.0,1
DELL,Dell (戴爾),0.0020368667823017,0.0001668863704651,,,0
TSLA,Tesla (特斯拉),0.001938372551838,0.0,,,0
MSFT,Microsoft (微軟),0.001934487680441,0.007937139820547,,,0
HPQ,HP (惠普),0.0018367598832248,6.234337149357479e-05,,,0
AMZN,Amazon (亞馬遜),0.0018349537445841,0.0012755804505206,,,0
5478,智冠,0.001780568917687,0.0048166390348826,0.000896933054001,3.0,1
2382,廣達,0.0016982595098863,0.0016237793051059,0.0058670294580136,173.0,1
2357,華碩,0.0015838229365321,0.0007633042351339,0.0043188125851505,126.0,1
0992.HK,Lenovo (聯想 - JV Partner),0.0014374430700973,0.0,,,0
2383,台光電,0.001417660873503,0.0008914673355303,0.0034253068144581,86.0,1
AMD,AMD (超微 - 終端),0.001333541698422,0.0012045784124367,,,0
2303,聯電,0.0013334242813769,0.0070453397267644,0.001586687863026,30.0,1
2308,台達電,0.0013167784422972,0.0037929523192886,0.0017457008141332,31.0,1
5203,訊連,0.0013151265866,0.000175688460478,0.0006176029406552,7.0,1
2327,國巨*,0.0012825323592833,0.0015811186968305,0.0049047322245177,131.0,1
2412,中華電,0.0012785274758775,0.0012912139425447,0.0038833929929041,107.0,1
2465,麗臺,0.0012352481728983,0.0002081823097599,0.003488799458578,97.0,1
2610,華航,0.0012284137584537,3.5448936045608066e-05,0.0020781801921853,9.0,1
META,Meta (臉書),0.0011807374744162,0.0,,,0
INTC,Intel (英特爾/Barefoot),0.0011751071520854,0.0035147402233556,,,0
3037,欣興,0.0011453265150331,0.0016021843342821,0.0034186621316539,93.0,1
2345,智邦,0.0011264817585408,0.0015070376500771,0.0019268696412394,41.0,1
3711,日月光投控,0.0010863004823683,0.0014519015150006,0.0016548180429712,32.0,1
2368,金像電,0.001073551157713,0.0003743556643695,0.0013922109441272,27.0,1
2301,光寶科,0.0010725541014148,0.0018563871133633,0.0033269350562475,93.0,1
005930.KS,Samsung (三星 - NB),0.0010699803246632,0.0013719074037216,,,0
2450,神腦,0.0010637535455536,0.000206319843768,0.0021653066939332,56.0,1
4904,遠傳,0.0010187733210562,0.0002586758322067,0.0013332219988318,25.0,1
3045,台灣大,0.001004487492001,0.0004628227989842,0.0037499069429839,103.0,1
2731,雄獅,0.0010002748821868,1.7072604925643115e-05,0.0005116527790739,2.0,1
2324,仁寶,0.0009731387139843,0.0003593690984005,0.0058264888504153,172.0,1
SMCI,Supermicro (美超微),0.0009686932469847,2.2612578998736905e-05,,,0
2206,三陽工業,0.0009680284261935,3.3110506522459374e-06,0.0015852707082901,27.0,1
3231,緯創,0.0009679469703723,0.0021090621140377,0.0023081039246842,58.0,1
2454,聯發科,0.0009677277442865,0.0018947553619179,0.0032940046434948,80.0,1
2353,宏碁,0.000951445516107,0.000418020144846,0.0023472699389195,53.0,1
2376,技嘉,0.0009399445595208,0.0016546570491272,0.0029123018825348,84.0,1
2882,國泰金,0.0009156234158912,0.0003122734646399,0.000594443796813,3.0,1
1101,台泥,0.0008950979917816,0.0005155409335879,0.0011561951151495,12.0,1
2002,中鋼,0.0008924744690221,0.0013239328227725,0.001648015363602,13.0,1
2618,長榮航,0.0008758991690479,2.9737373670483827e-05,0.0025539403482546,11.0,1
1211.HK,BYD (比亞迪),0.0008622013930581,0.0,,,0
3406,玉晶光,0.0008489607145354,0.0001872094858184,0.0007903079355243,9.0,1
8299,群聯,0.0008446057286561,0.0017732563518135,0.0023922254529391,46.0,1
3017,奇鋐,0.0008441462328044,0.0005028457192518,0.0006762154110681,9.0,1
2634,漢翔,0.0008434187332875,4.081904632221945e-05,0.0008954352600499,9.0,1
8046,南電,0.000841412550155,0.0006422556270879,0.0035030318755006,93.0,1
2890,永豐金,0.000827193239605,0.0003091693546534,0.0012127702779953,9.0,1
2377,微星,0.0008219639933328,0.0005606475670244,0.0049649585250789,142.0,1
6409,旭隼,0.0008183167756323,0.0007361871777291,0.0010762304301119,13.0,1
6515,穎崴,0.0008166816574314,0.0004644060305269,,,1
1227,佳格,0.0008143583840553,4.583735746702969e-05,0.0017265582419217,12.0,1
2207,和泰車,0.0008048200071724,2.669534588373287e-05,0.0003052813676605,0.0,1
2313,華通,0.0007991568924047,0.0002573198192162,0.0053778999544908,155.0,1
2395,研華,0.0007964061756599,0.0019225510154366,0.002194532353873,43.0,1
GOOGL,Google (谷歌),0.0007958844106438,0.0003273032661166,,,0
2393,億光,0.0007831023126959,0.0002576411288778,0.0015768591901068,25.0,1
2881,富邦金,0.00077842231645,0.0003116526426426,0.0014452355947229,12.0,1
2903,遠百,0.0007773811657902,1.3037261943218378e-05,0.0010769273875377,6.0,1
MU,Micron (美光),0.0007771287982236,0.0005000097507049,,,0
2409,友達,0.0007764418865668,0.0006893793332711,0.0010892954080419,7.0,1
4958,臻鼎-KY,0.0007747670431477,0.0004156731218164,0.0043994630029602,128.0,1
4743,合一,0.0007622957965586,2.2763473234190818e-06,0.0020352091177368,2.0,1
6274,台燿,0.0007622837339148,0.0002511916854835,0.0015790522193808,27.0,1
8454,富邦媒,0.0007607818945135,0.0002584171563745,0.0013537090435903,15.0,1
5457,宣德,0.0007607717320976,0.0002076649580955,0.0020743747425802,50.0,1
4142,國光生,0.0007600117750893,2.5867583220671385e-06,0.0012659771550826,4.0,1
1904,正隆,0.0007569829631546,4.9665759783689065e-06,0.0008983527839098,7.0,1
2059,川湖,0.0007569829631546,0.0002489496209157,0.0034423042660126,91.0,1
2421,建準,0.0007569829631546,0.0002498808539116,0.0039422979107225,105.0,1
2707,晶華,0.0007569829631546,2.1728769905363965e-06,0.00092838409255,5.0,1
3661,世芯-KY,0.0007444696664723,0.0005836902876232,0.0042491061339678,125.0,1
3008,大立光,0.0007346057963208,0.0002595757366852,0.0014240064081389,20.0,1
3481,群創,0.0007339526441246,0.0005143797162235,0.0017276885275434,29.0,1
5371,中光電,0.0007264121738551,0.000466547730968,0.0011300115045232,16.0,1
CSCO,Cisco (思科),0.0007243725589531,0.0044148535539089,,,0
3044,健鼎,0.0007241972006873,0.0001529300477706,0.0044775644827071,129.0,1
2329,華泰,0.0007207324597123,0.0002728771353948,0.0030021554032886,84.0,1
5607,遠雄港,0.0007188398292275,0.0015101594767884,0.0007434632080017,4.0,1
3163,波若威,0.0007185987380652,3.042027786750955e-05,0.0012126210405615,17.0,1
6239,力成,0.0007164053911598,0.0002481445630651,0.0007682009388986,8.0,1
2458,義隆,0.0007159824287768,0.000634106756659,0.0007259177821401,6.0,1
8261,富鼎,0.0007151860241174,0.0003285262661589,0.0013505124043305,19.0,1
2027,大成鋼,0.0007143433667058,6.208219972961133e-06,0.000664626392457,6.0,1
9945,潤泰新,0.0007095344307989,0.0004571836658421,0.002729236209963,26.0,1
3665,貿聯-KY,0.0007033901488668,0.0003903288946508,0.0027042470571305,67.0,1
1907,永豐餘,0.0007024761491936,7.760274966201416e-06,0.0005153970194383,1.0,1
2880,華南金,0.0007011361891379,0.0003091693546534,0.0018878478560647,16.0,1
2884,玉山金,0.0007008667266666,0.0002581584805423,0.002471076295225,23.0,1
2204,中華,0.0006974614571088,1.696913459276043e-05,0.0019194391809679,47.0,1
6214,精誠,0.0006962940328855,0.0011412389357625,0.004178623743584,96.0,1
1476,儒鴻,0.000692649910002,3.259746612191603e-05,0.0018823852472689,17.0,1
3293,鈊象,0.0006914728354106,0.0003128942866372,0.0004088098792698,2.0,1
2231,為升,0.0006857580033156,0.0004122258062046,0.0012730301586889,11.0,1
1215,卜蜂,0.0006853108923106,1.4899727935106718e-05,0.0011176992132116,6.0,1
5706,鳳凰,0.0006837066876284,1.6296577429022973e-05,0.0026429025501812,24.0,1
3687,歐買尬,0.0006821621932714,0.0002625559696898,0.0006140041207465,5.0,1
9917,中保科,0.0006821621932714,0.0002625559696898,0.0020590417047681,23.0,1
3026,禾伸堂,0.0006815849854813,0.0004738558189517,0.0011695247907601,15.0,1
8069,元太,0.0006784415518655,0.0006321707592768,0.0010234913258749,11.0,1
QCOM,Qualcomm (高通),0.000670175310853,0.0008282947038372,,,0
3617,碩天,0.000668334536252,0.0004707857738851,0.0012565199459125,21.0,1
1218,泰山,0.0006667564359433,5.173516644134277e-05,0.001696098832386,13.0,1
3130,一零四,0.0006649403095016,0.0002617799421931,0.0004375536143153,1.0,1
6182,合晶,0.0006621166000998,0.0001924423701312,0.0028003484528938,58.0,1
3189,景碩,0.0006608449845386,0.0002043678362372,0.0033298238490306,88.0,1
3019,亞光,0.0006528708290362,0.000276581373312,0.0016713141666242,28.0,1
1231,聯華食,0.0006514602316351,4.1388133153074215e-06,0.0018158271017466,13.0,1
1513,中興電,0.0006514602316351,2.5867583220671385e-06,0.0011613428865826,13.0,1
1519,華城,0.0006514602316351,2.5867583220671385e-06,0.003777039756943,101.0,1
1532,勤美,0.0006514602316351,2.5867583220671385e-06,0.0013243337445273,10.0,1
1533,車王電,0.0006514602316351,2.5867583220671385e-06,0.0004036495923652,1.0,1
1536,和大,0.0006514602316351,2.5867583220671385e-06,0.0030861536844359,73.0,1
1560,中砂,0.0006514602316351,0.0002087513965908,0.0008570224639487,7.0,1
1565,精華,0.0006514602316351,3.621461650893994e-06,0.0016128202248238,13.0,1
1589,永冠-KY,0.0006514602316351,2.5867583220671385e-06,0.0016328863575971,20.0,1
1605,華新,0.0006514602316351,0.0002511742330727,0.0025920372462939,28.0,1
1609,大亞,0.0006514602316351,0.0002113381549128,0.0017791041351686,19.0,1
1707,葡萄王,0.0006514602316351,0.0,0.0017530509178361,9.0,1
1736,喬山,0.0006514602316351,2.5867583220671385e-06,0.0003052813676605,0.0,1
1762,中化生,0.0006514602316351,2.5867583220671385e-06,0.0005588882232817,1.0,1
1785,光洋科,0.0006514602316351,0.0002092687482552,0.0011352263603097,15.0,1
1802,台玻,0.0006514602316351,0.0003080829161581,0.0035536068929338,91.0,1
1810,和成,0.0006514602316351,2.5867583220671385e-06,0.0006518684257739,6.0,1
1815,富喬,0.0006514602316351,0.0003075655644937,0.0008773911050664,13.0,1
1903,士紙,0.0006514602316351,2.5867583220671385e-06,0.002068239746312,19.0,1
1909,榮成,0.0006514602316351,2.5867583220671385e-06,0.000971080609691,6.0,1
2006,東和鋼鐵,0.0006514602316351,0.0002234959190266,0.0013369827734623,22.0,1
2233,宇隆,0.0006514602316351,2.3280824898604246e-06,0.0037478390727107,100.0,1
2312,金寶,0.0006514602316351,4.397489147514136e-06,0.0044917160986738,115.0,1
2328,廣宇,0.0006514602316351,0.0002087513965908,0.0046052523018266,132.0,1
2351,順德,0.0006514602316351,0.0002118555065772,0.0048419583356371,140.0,1
2354,鴻準,0.0006514602316351,0.0002082340449264,0.0012296488865107,21.0,1
2360,致茂,0.0006514602316351,0.0002131488857383,0.0007842624678261,11.0,1
2385,群光,0.0006514602316351,1.2933791610335693e-06,0.0046747764216165,133.0,1
2392,正崴,0.0006514602316351,0.0002077166932619,0.0027912128055477,80.0,1
2723,美食-KY,0.0006514602316351,1.2933791610335693e-06,0.0013091110902079,5.0,1
2727,王品,0.0006514602316351,1.5520549932402832e-06,0.0016392770263001,12.0,1
3030,德律,0.0006514602316351,0.0002079753690941,0.0050635446263906,133.0,1
3376,新日興,0.0006514602316351,0.0002079753690941,0.0046097908533324,135.0,1
3413,京鼎,0.0006514602316351,0.0002141835890671,0.000925020767187,6.0,1
3450,聯鈞,0.0006514602316351,0.0002079753690941,0.0012538183746329,16.0,1
3483,力致,0.0006514602316351,9.053654127234984e-06,0.0041370801071352,111.0,1
3491,昇達科,0.0006514602316351,0.0002079753690941,0.002143057807402,47.0,1
3535,晶彩科,0.0006514602316351,0.0002071993415975,0.0015448226972807,20.0,1
3548,兆利,0.0006514602316351,0.0002079753690941,0.0008699340531716,8.0,1
3563,牧德,0.0006514602316351,0.00024030984812,0.0013978965544282,18.0,1
3583,辛耘,0.0006514602316351,0.0002095274240874,0.0008586281775643,8.0,1
3624,光頡,0.0006514602316351,1.2933791610335693e-06,0.0011127130346937,16.0,1
3653,健策,0.0006514602316351,0.0002074580174297,0.0009458978713231,15.0,1
3689,湧德,0.0006514602316351,0.0002079753690941,0.0020304864136812,38.0,1
4104,佳醫,0.0006514602316351,1.2933791610335693e-06,0.0013783746964279,21.0,1
4105,東洋,0.0006514602316351,1.2933791610335693e-06,0.0022128798243912,8.0,1
4106,雃博,0.0006514602316351,1.2933791610335693e-06,0.000868297126761,6.0,1
4107,邦特,0.0006514602316351,1.2933791610335693e-06,0.0013901980828473,2.0,1
4114,健喬,0.0006514602316351,1.2933791610335693e-06,0.0017957110983732,7.0,1
4128,中天,0.0006514602316351,2.3280824898604246e-06,0.0020352091177368,2.0,1
4129,聯合,0.0006514602316351,1.2933791610335693e-06,0.000790329981281,3.0,1
4147,中裕,0.0006514602316351,7.760274966201416e-07,0.0010126143996382,3.0,1
4164,承業醫,0.0006514602316351,1.2933791610335693e-06,0.0015081446055971,4.0,1
4175,杏一,0.0006514602316351,1.2933791610335693e-06,0.0015889217339749,11.0,1
4736,泰博,0.0006514602316351,1.2933791610335693e-06,0.0006114093727106,4.0,1
4746,台耀,0.0006514602316351,1.2933791610335693e-06,0.0010350341207327,8.0,1
4916,事欣科,0.0006514602316351,7.760274966201416e-06,0.0015310469135488,16.0,1
4953,緯軟,0.0006514602316351,1.2933791610335693e-06,0.0024928767728507,53.0,1
4956,光鋐,0.0006514602316351,0.0002097860999196,0.0013357126781595,13.0,1
5288,豐祥-KY,0.0006514602316351,1.2933791610335693e-06,0.0024241496848931,45.0,1
5392,能率,0.0006514602316351,0.0002118555065772,0.0026212486573231,64.0,1
5530,龍巖,0.0006514602316351,1.2933791610335693e-06,0.0003052813676605,0.0,1
5608,四維航,0.0006514602316351,1.138173661709541e-05,0.0006716794189946,2.0,1
5871,中租-KY,0.0006514602316351,1.2933791610335693e-06,0.0007305528238159,5.0,1
5904,寶雅,0.0006514602316351,1.2933791610335693e-06,0.000368709309848,1.0,1
6139,亞翔,0.0006514602316351,0.0002079753690941,0.0009317154142352,3.0,1
6147,頎邦,0.0006514602316351,0.0002105621274162,0.0005276156834032,4.0,1
6155,鈞寶,0.0006514602316351,1.2933791610335693e-06,0.0022605822949035,55.0,1
6196,帆宣,0.0006514602316351,0.0002172876990536,0.001194621032097,10.0,1
6197,佳必琪,0.0006514602316351,0.0002077166932619,0.0045944372239097,123.0,1
6203,海韻電,0.0006514602316351,1.2933791610335693e-06,0.0020920614441333,39.0,1
6209,今國光,0.0006514602316351,0.0002077166932619,0.0007433226263194,8.0,1
6217,中探針,0.0006514602316351,0.0002079753690941,0.0021149905901077,43.0,1
6235,華孚,0.0006514602316351,1.2933791610335693e-06,0.0024142488945138,56.0,1
6271,同欣電,0.0006514602316351,0.000209010072423,0.0013480093562119,25.0,1
6275,元山,0.0006514602316351,0.000210303451584,0.0042663923640866,106.0,1
6278,台表科,0.0006514602316351,0.0002077166932619,0.004553516360604,118.0,1
6279,胡連,0.0006514602316351,1.2933791610335693e-06,0.0007618385289468,5.0,1
8021,尖點,0.0006514602316351,0.0002426379306098,0.0033396159781463,91.0,1
8033,雷虎,0.0006514602316351,1.2933791610335693e-06,0.001692347232528,22.0,1
8103,瀚荃,0.0006514602316351,0.0002079753690941,0.0045443854821096,130.0,1
8163,達方,0.0006514602316351,0.0002074580174297,0.0029013711991356,65.0,1
8215,明基材,0.0006514602316351,2.276347323419082e-05,0.0018552842132904,31.0,1
8222,寶一,0.0006514602316351,1.0605709120475268e-05,0.0007648242523797,3.0,1
8341,日友,0.0006514602316351,0.0002092687482552,0.0006264173166041,3.0,1
8358,金居,0.0006514602316351,0.0002540196672269,0.0049350719011339,139.0,1
8383,千附,0.0006514602316351,0.0002209091607045,0.0013026735234112,13.0,1
8422,可寧衛*,0.0006514602316351,0.0002079753690941,0.0011376873053739,17.0,1
8436,大江,0.0006514602316351,5.949544140754418e-06,0.0003052813676605,0.0,1
8464,億豐,0.0006514602316351,1.2933791610335693e-06,0.0005594148491622,1.0,1
8466,美吉吉-KY,0.0006514602316351,1.2933791610335693e-06,0.0010232156078284,6.0,1
8996,高力,0.0006514602316351,2.5867583220671385e-06,0.0011279499822113,16.0,1
9942,茂順,0.0006514602316351,1.2933791610335693e-06,0.0015336275595788,28.0,1
9951,皇田,0.0006514602316351,1.2933791610335693e-06,0.0007032366201073,1.0,1
9955,佳龍,0.0006514602316351,1.2933791610335693e-06,0.0005595750285779,4.0,1
5201,凱衛,0.00064812758291,0.0002573824530456,0.0017293234859747,14.0,1
6143,振曜,0.0006423915261063,0.0002576411288778,0.0014396083164332,26.0,1
2356,英業達,0.0006407584888152,0.0001126965082681,0.003168124348651,67.0,1
2603,長榮,0.0006387687478679,9.6744761245311e-06,0.002137119349496,9.0,1
1783,和康生,0.0006383004708852,5.173516644134277e-06,0.000801989071558,5.0,1
4123,晟德,0.0006375823841792,2.017671491212368e-06,0.0021251695217106,12.0,1
SI,System Integrators (系統整合商),0.0006365398633191,0.0,,,0
2885,元大金,0.0006364356762797,0.0003150671636277,0.0011363130262892,8.0,1
8038,長園科,0.0006360130159115,0.0001663802952753,0.0017291894702622,30.0,1
8042,金山電,0.0006360130159115,1.0347033288268554e-06,0.004598916567514,132.0,1
1216,統一,0.0006329057752679,0.0001670011172726,0.0010190757639251,6.0,1
6146,耕興,0.000632810984867,0.0002204327425248,0.0042436552742806,104.0,1
1210,大成,0.0006325495265509,9.3123299594417e-06,0.0017328960570767,11.0,1
6758.T,Sony (索尼),0.0006322600683787,0.0006138128439867,,,0
3374,精材,0.0006311324222508,0.0003185334197793,0.0009220720666644,9.0,1
2387,精元,0.0006308228860003,0.0004159507381883,0.0009364153322256,2.0,1
2374,佳能,0.0006297264916013,0.0002573824530456,0.0022057319675247,51.0,1
1720,生達,0.0006285318152718,6.15648480651979e-06,0.0024800863821077,11.0,1
1102,亞泥,0.000625313544363,0.0005543899976301,0.0010748716233522,7.0,1
2615,萬海,0.0006250913262943,1.6800995301826066e-05,0.0024137337451644,10.0,1
9941,裕融,0.0006249438177636,0.0002638493488508,0.0025424031108729,24.0,1
8054,安國,0.0006243640960909,0.0002571237772134,0.0012877643216043,21.0,1
AVGO,Broadcom (博通),0.000623818113501,0.001248556744475,,,0
4190,佐登-KY,0.000623679580404,1.267511577812898e-05,0.0009451850469578,6.0,1
2498,宏達電,0.0006235125542609,0.0003103065600561,0.0012788218120488,25.0,1
3006,晶豪科,0.0006208850267219,8.194850364308695e-05,0.0016935988768164,30.0,1
1590,亞德客-KY,0.0006182292711645,1.810730825446997e-05,0.0025920372462939,28.0,1
2008,高興昌,0.0006181347248816,1.3968494939162548e-05,0.0025961327517328,25.0,1
3587,閎康,0.000618089081209,0.0002205626382933,0.0003052813676605,0.0,1
9933,中鼎,0.0006173648955675,0.0001955589291482,0.0011999682654812,17.0,1
2375,凱美,0.0006141793151575,0.0002576411288778,0.0003698167335936,1.0,1
3081,聯亞,0.0006137735418068,0.0002281759823052,0.0021055984109473,42.0,1
2886,兆豐金,0.0006122072287725,0.0002584171563745,0.0016964286124111,14.0,1
6125,廣運,0.0006096015395291,0.000170208697592,0.0022886912840933,33.0,1
3338,泰碩,0.0006047597743256,0.0002289148646208,0.005291629348753,152.0,1
8374,羅昇,0.0006047597743256,0.0002576411288778,0.0018437781711004,33.0,1
5351,鈺創,0.0006027922002202,0.0002077625998236,0.0014469499041403,16.0,1
3036,文曄,0.0006021333748685,0.0003082381216575,0.0033429204069962,85.0,1
3306,鼎天,0.0006009922508097,0.0003085485326561,0.0015715493575451,30.0,1
1905,華紙,0.000600226466759,6.932512303139931e-06,0.0012357750369846,5.0,1
2912,統一超,0.0005990355240774,3.4766031848582344e-05,0.0006978231791028,4.0,1
1722,台肥,0.0005986988658754,2.5867583220671385e-06,0.0026495606731181,27.0,1
2101,南港,0.0005986988658754,2.5867583220671385e-06,0.0021329038881441,19.0,1
2402,毅嘉,0.0005986988658754,0.0002095274240874,0.001739572244295,37.0,1
2637,慧洋-KY,0.0005986988658754,1.1899088281508837e-05,0.0012054211555933,5.0,1
3576,聯合再生,0.0005986988658754,1.2933791610335693e-06,0.0008462493715232,9.0,1
4908,前鼎,0.0005986988658754,1.2933791610335693e-06,0.0023848914384221,45.0,1
4934,太極,0.0005986988658754,1.0347033288268554e-06,0.0009684142083962,9.0,1
5483,中美晶,0.0005986988658754,0.0002249042949555,0.0022610492228816,26.0,1
5880,合庫金,0.0005986988658754,1.2933791610335693e-06,0.0016554618832272,14.0,1
6176,瑞儀,0.0005986988658754,0.0002069406657653,0.0009224703569442,10.0,1
6230,尼得科超眾,0.0005986988658754,2.5867583220671385e-06,0.0011494902966603,17.0,1
8121,越峰,0.0005986988658754,0.0001749643090583,0.0007514616627165,8.0,1
2009,第一銅,0.0005986988658754,0.0002121659175759,0.0043774558219125,127.0,1
3324,雙鴻,0.0005986988658754,0.0002089583372565,0.0039380395659057,105.0,1
2338,光罩,0.0005962307070491,0.0001596267004228,0.0006523590621217,2.0,1
3023,信邦,0.0005921189855005,3.1041099864805663e-06,0.0028708975295139,56.0,1
5347,世界,0.0005914747658608,0.0003769108100083,0.0023611306313044,51.0,1
8044,網家,0.0005907777710128,2.302214906639753e-05,0.0010685137533009,9.0,1
